0xC1aB937f909087feAa2a2eefB8f22541cE0354cf 0.01
0xcA02afFE3Be7A0306Fe4edfb8155d5cf4ed015DA 0.02
0x489A2F14C92965c947020F081F5494A604073C30 0.01
0x391Eef696c7F29ce1ec21dDe9E838eE4E4AE9D01 0.02
0x56da153018ba01A2faC4e628505F3D55D02b9700 0.03
0xE10e84E79A73267cB558627a7D53dD426661eCeE 0.01
0x1B4119512a8671ca6AC457C8901E4420338F0EBe 0.03
0xbfa6317BC8103b069Fd643A5415C9FE358E3c6e5 0.02
0x660D6bbba51a60440ee5369ce65C53fD51bb5e93 0.09
0x3fb9D07aE5c8f1C13506AE483B7889364ec4F372 0.01
0xe50D40d00FfcA12a046ce6C648a600ab08f8b24c 0.09
0xCa4dC4CD2fCBF665Db1721a4C2961824858711ab 0.01
0x1D9AAfC19c6eBE500744240656ed4B86fb412354 0.08
0xD8619F229CdD978eF2Ca2822dC58F3D65Cd52CE4 0.07
0x6A14893B47c323805f0DB542e304b84A7337b9ea 0.04
0x119ED83A8086dfaacfF081a2344615F15A2A5780 0.04
0x8a30FcFD3685308D565a3B34DbdfE90FbBAbAB42 0.06
0x82910a06106402F7B403972473D78ff55D12510F 0.06
0x8Ade84D885b6b237a77596E30D3F44980c3c099b 0.05
0x311f18bA9D5A5c00C2FD0B5fD6cf9A6c3B3bd3EB 0.03
0x2f0B1C538156a24a856f859777E20225F7C70542 0.02
0x9704870F192aCfc6591D081456CEAD600dc7acA6 0.03
0x4d53C0B111CaB6a4eBB108DDB91C4122F82f0113 0.07
0xC1aaF26a1e5B7067f8489FA3861084B23bB4274d 0.07
0x850755A13eD1400A2F620D07239D9224620D3aE5 0.06
0xEc525810972d6fE3d76c8A20F0C4744014F1b9C3 0.08
0x0eF25f12570817e39D9262B9e145B75499dc8Cad 0.04
0x7375d5411823aa16c83FeddC512bF956a99846Ad 0.04
0x566639C3fa3f71eAD2b9C6C97552B5C0aD3337BE 0.05
0xBF246EB894fC2C7F9Eaae22D6940591a6D3376E9 0.09
0xd7eCa0E1486573a2E24a922d3e8D147EbFcBd23b 0.03
0xcC1bd3086e3750a7F5a80A41e5C48298Bcb64C5f 0.09
0x634EFD57983334c051beEc3b2776627d1B6ca3ff 0.04
0x63ab81e8a49186D63BCeB965815A31cd8c0228Fc 0.05
0x44940861e79fc18Bc4420FaDe448b3FAe466Eb0B 0.02
0xC83608fDf96c7Ee47EBc758e460F3420215E6F93 0.08
0xd9E71634E53c5859b4AB8E116fBfD5D3840dFe70 0.01
0x393032C811b9BF47b7B06F9Dbf449B951CCB763D 0.06
0x541FbB991E9776121119df49bB8708Ce62a6707E 0.07
0x79A84E67CFBF218Ef88D3CA1f8f765cbC0dfBC72 0.08
0x929643446B6757aFc32c45880d912E68F2c97039 0.02
0x749e560C55e61f448e6b25732683137f56984eBf 0.01
0x7dA84321c931BaD06Dc1c00C4c2a9BE71eCeDabF 0.06
0x529343e82f33ad9dc4684b64485ae388b009965c 0.03
0x9b52f66efbA72d408289460b6BAbd509B688df75 0.05
0x204a89d4C5Cb637a26a7cf81d63D7f18F3bDB27D 0.02
0x5532c4ff900ad5ccc1990802db194837e613d840 0.02
0xA90aABe864921c8c15EE6F00C06eaB8Bf13A43A6 0.08
0x154aB93AFb0d65F4318B4EC5c37cD9fB6cDD8fB8 0.04
0x99EF6958954422F74F6389bcdD85dB2151ef4bCC 0.06
0xfe43D99c4CBABE5f9D9cbeeFaF6e648953D21B4F 0.07
0x5c8Ec88b8F98015200f6b5F3DF751B0563e37b0E 0.03
0x9de64a92aA319cDbA2e8a84d387481d6990af393 0.06
0xDF7F81DC8ED7dd2F6116CAF1E000969030822dC9 0.07
0x48E70559065B82D8B001Eb4796f1CD2ad93CDa39 0.02
0xD08E262293C9Ef3E630ab5d1Fd62BBa3c66F54F7 0.07
0xe183013F51D2A4B280cc1ec595D153AAa781E45b 0.09
0xf640E81874E3e6b4AA3dE88097E8Dac80C18D6F4 0.02
0x59B1736281a042b5d7bD6de115A60489B8821a8D 0.05
0x819bB626D63fdB0EbBf053738C761f422050842D 0.01
0x0EC03241256e134F65AEb2e519006CAEAE2fddE3 0.06
0xFC17e02d275Ba1ACF22f7148c18c0031dAe656Cd 0.02
0xaA6085B8dde3acA93e55586afe6A1cD0767e913B 0.07
0xc7CedBBB2323398aF6f4Ac3f06EA614cA4cc5ce5 0.02
0xe6931CE5b1d0d84Ac8898Bb6d7e65c2CD5c76B24 0.08
0x3afeEAf893853c2Dc9Df9edC1879eb1CCf277831 0.04
0x0eBdAC160966dD487C984c1fD31890E94b3898d8 0.08
0xcf7a3580AD82234DEFE6182Ac86cF62B0C3954fA 0.02
0xEBef9A715f86efFF3500855EC809db3311254559 0.01
0xE8B509330cAFf1C8A61B55662F871e8C1e65d7f3 0.03
0x805F663d8d9e83293F2D4918115Fa5260e80f45a 0.01
0x0fe96F52fb61a48de2Fa39E08b231C358D139Dce 0.07
0xE19F2f2DBBd5967294e85c9cCB6E9f88536f5797 0.05
0x3CECE78Eb4c1C2230129ab9ae079bFD60F27f619 0.04
0x0972760092dc6B5e53E8f58D6528622F940B072D 0.04
0xa4e270309Eceb7E962C1F6a6473FD5b70af59F18 0.05
0xF069bbd2d1F7e9B3e7E1Ee5b166b1B81B0705DCB 0.08
0x9820AA4bF44BEA1A0b2cbdf4Bfe4cE8Dcc8DBb10 0.02
0xA25d200f61bFEB037b3D9301f29C880B9A7ac468 0.05
0x80Af5E245b638d1036802C14a4a2B801b6785Bf7 0.01
0xf1c160156Cac991e8E833334032311000af8b233 0.05
0xAA20e3d669847b46a2CA713d2e67bE49E7914f06 0.04
0x31bdB29ea64f8939Cb0C2007ba4bE466285c8fc9 0.01
0xc0994e1927407A2BFA542De779136A2eBDA3DE4C 0.01
0xbE7C63695ac1a74fb319B5E677deD25b66fA907a 0.08
0x84a0dF9c88A467cf3E9Dc9325545e3875555A674 0.08
0xB4D169dE223EFa76A945D05551CD1e080cb22568 0.02
0x102427F8F73020E5A766687D4c09ada14fa508c0 0.09
0xbEcBA38AD08cE3e9096CEc0f329d9Bfc8DBc9B2D 0.04
0xa8121A523A6D51fE3716A6fFc05C25A29C9C6Cb2 0.01
0x19F3b931567bE36a6DfA37D48d52E52F2C01eC6C 0.08
0x0891809A82cf74429702E523160013B3785672d2 0.08
0xa53Fc1bfD4A40d6E5DAAEC11E5FD6896fd37962f 0.05
0x571BeE02d9249a1E9159e3e3385C61BAc1417613 0.03
0x69f4Dd85695BB21AeA98e261da55e44B3607c8A3 0.06
0x27d57Ae01085ce5a4e7E6123C679Bf67D2D8cB49 0.04
0x27fcbfBAE3c57db7C834e3FF4FBf7Ca1903FBb84 0.08
0xcc4d7f36037750260E4bf8943E30336b3c5e0feD 0.02
0xDf9423ACA0CF749f03BC57D4Cd1caC69E3423961 0.05
0xDb8Eb119800a162017E669Ccc5910cd65d6Ff96A 0.04
0x9d29686c3Cae9c42d33Ce8d2e30631F2eEB215Fa 0.02
0x4bf1b4c63aAC45Ee1f4E2e5692f8Ed98f4cc6C9f 0.05
0x231D05d6090d25b3636474f4987DB2A37a8e0066 0.03
0xc26b549eADcA396A7f4cfd96a9822b55D4707D26 0.09
0x165e0C8d21b2967ec929ED07d124720603874027 0.03
0xe7B9E3B3fd5ff13684A523003357196865583707 0.04
0x439dAd16e6632B041BF3F12fA000918bF0743cb0 0.06
0x51aD5F7201ea193Da8a2a02402ceCc7966B94C36 0.03
0xF4DafF7865E685966E162689aC6580f98f39D502 0.09
0xBE49BD00bB333A228E5C6E4E51a344cFd7A8D315 0.08
0xD6301822e02b4f17c0494E72E7e2980a4f56756A 0.03
0x4516D7d7e8Bc0edF98EB7F58e41cc68bB0fCCeDe 0.09
0x8913B45C16E0780F7dc3979c74a175FD27baE745 0.08
0x307Ced2d409A07C93f7073d408DB9590bd54ad83 0.03
0x435ab43eA41BFa9F3009886eF5045C07eE523C6D 0.04
0x6a1E0CcEd6f6CBCfA48108Bf391b34D5e0381710 0.01
0xe68cEA179E841E0010316C28cFb07c65C7C3d03b 0.09
0x1f83c8F64Cd64a25Ac196718E341ACeF36586721 0.08
0xe3D5F13F65E673485ABA3233B65d0dab63D09fa0 0.02
0xd702cd6c958990B7d22BD51658Ced1d7aE89905d 0.04
0xE1393ed211c17320393CE19375FcA15473201744 0.01
0x2c67b21b56b4135A2f35FbA06f30Ec1DF93f5841 0.06
0xaa5E25ecdab4d4fe6eB938eeD766BC4C89bB1c91 0.08
0xbEF23709686D706B0a330E8028D509F22DE978F8 0.06
0xB623c6f9A7933e5ac438875363AE33e351ce331B 0.05
0xa9ed2ad07A5F6c9d47F0F84A387DDE3CDa28b241 0.03
0xCC8d1Ba67e3458b7852A24C907Df9df539A89d5B 0.03
0x4c5a0Cf8880E8C8F0A4b0C3D0ac97425Ee4843d7 0.09
0x6D4a57c8526Ee04a7D499A21392F25d09152e198 0.08
0x3Cf2F961dd7Aff898c44A801F0C93f877d6b9614 0.09
0x7a82F54454C933eD8d9262AC40C50e2F0e6469dc 0.08
0xDBCe5D78932e1E29C562a438B25e51c3918E1172 0.01
0x0425Fc989C81E2786E433132ae1ca69b4d76F49C 0.02
0xa4e56BA617EF8e3AB9c6D49D9239184231b7C149 0.03
0x957A39E41aF7CbEC104fd78A5a16adeBF5e9f06f 0.03
0x14BC3bf20cA21eb914d651E784eFaa09B17C2c92 0.04
0xa8a95Eb64a284E9285d478aa4FB30B68957d35f2 0.07
0x8Abf9331F7084c6B925e4b839bCFD91c5fA3704d 0.07
0xBD978ce0611D213A671D0a1b19292F73C90e3955 0.08
0x525FD63F78f3cC3b905710DcD285A78D8e724d74 0.04
0x79609542BFaFDcD37869A94F28237Ca94266079E 0.08
0xF7321240C17A0ba666a345c54F4831B683A5e9f0 0.08
0x8559F88909dE68573bD69B5085D68aD1Bde03772 0.07
0x2afdc49363D35b0470FE36E1d97Ea41C1711aAce 0.02
0x611994fEF144AAE8191727ecDeEA3AD616848264 0.04
0xeAC96638E985248F2fad3685D94816732D62854E 0.08
0xDFA8D4e40d4A509AbDB89ac598CBb406E859c59a 0.04
0x2d023742C65Cf1776Bd565eB18d444bB0dfA5F70 0.05
0xAC2915004C359F9f9959CD3ac145a73fC6d08234 0.05
0xB0a8b82460af3fa48c9259d426D2E66b3Fe8F047 0.03
0x522f8Bf8F931ed39634f3B58612C08D6948ad628 0.09
0x0Ced8AddD732FB8bdee2F7A65eC37F190FA5d75e 0.07
0x4dAf1812172F6da31197caE24c9a5572a88C49CD 0.04
0x7625dc2b80e161a40648cc8b71c8614Dad4C4373 0.06
0x72861391468F1E0bdB80c200fF7dbe74808d6CdC 0.04
0x2d49A30f2949Cf567F9e0a49D1d9B36d84C956ab 0.08
0xd97EBb527C535b44AF180c292bdB7e307DF7e97B 0.04
0x40f304f8306c0ECce818e1D50da2D8526958cd8d 0.02
0xa8aD6e77E3Da419f4db840b6DE40965c3EbF7460 0.06
0x3fA8FDfBe17e02A4A8E5E7488171A915ef10Aa0B 0.09
0x971F9eE90F0518ac04B0880f99ea8e83D5467Cf0 0.08
0x29d6Cc845072111Ef2f4B5B6786517846eC41c95 0.09
0xCDBd4BFF16Ac4Ef37B35Ca002Fd65eAE5c97c844 0.04
0xD536fBc86558370be3178c95C84dE41de2dD2C8D 0.06
0xC39dDD9824201c17b813CFCce901ef236d1628fe 0.09
0x0524dD0D40447E19fA9c0Bf040435a7Cc166583D 0.04
0x205CE1E8F722B8024a39D2438C971bE977039E9F 0.08
0x625371ed89266f1733adf41b8c46a937e383b9ce 0.09
0x69bdEE4690283Fa395d2Bdb536c7BbBB9c2fc3c8 0.04
0x2D7057B63D1aE3D732568fdAB6DA536B98fC6c6d 0.06
0xA88AC5A57a75BB9b7c03C80e0d7D2Cd9136eBd1A 0.04
0x345d97a6a08EA9C97329496fa9Bfb72A2a5E914C 0.04
0xb11ddab92DbA62D4B4E9b804a21352171d63A91a 0.01
0x1b82A2a9979Bc6D07dD279072Eb40fD991d7add5 0.03
0x2C499667701C4f77337C5Fc0a235685682FEfAf3 0.03
0xB775885d56b7018D4cDa9f09038350D41C4fBB24 0.04
0x8Cc3f68D968f33e646944EF5AD46aA6c6693BBF6 0.03
0x02E87d9f40C72d26E993539a82d7c1D7144e37b8 0.04
0x42c80142d5Fd315DC6A8966cEC7F35ebE906A179 0.01
0x5891B1Ef83cd4D51f90E29f05219BBd750E94BeB 0.02
0x968F6Ffca28FB10C4556EF6e8450c54F2f922Bb1 0.01
0xe11Ac167A2bca99d8aCE58a10D78750929D6a2e6 0.08
0x1407762f076c81Bcd0dE05e179F5eECCfC56A0a2 0.01
0x29271bbf049c7A3861CB67487d42227BE918A7AB 0.09
0x6757299CcAE4fe84497A53d521496cd381F0BC7b 0.05
0xb0C8451aA295358569802F73A6e6Ae7105c0d0FC 0.03
0x16e9cE5a1dB57b7f85991072d8a7b8f1FA375C81 0.05
0x51f1c05241e27FDb086a800d9B4790D273A7a5e8 0.07
0x018b47a5F3E45Ef4783Fa8f86d3AC9653Ea4fD8c 0.07
0xcdDdCF576e2018eA8d22461137a8F1bf9AB4f8C1 0.01
0x5eD3477885a862D9B949D43507d7802EAf3fA6Bb 0.05
0xC47832371b6a10290F9d47f2B5F3BC9668BE561b 0.01
0x83e06DEA72B9649bbc8bEAb1C5892a837636356E 0.01
0x76967322893Cef3E8efa713dAf1Dc8347e081083 0.07
0xd36227D854A8D939CA265a1C28a874EB9bFB4fbd 0.03
0x9040A95c0BE3CD9d5d8b255f0f4f77a7f72D4b5C 0.01
0x1C0CB22d3c6c5F464Dda4ac0c27C4592Abda6d6F 0.01
0x52bc4B0914A64e61036c455626F788050c784728 0.04
0xF1f7826529586DE0D41432498Dcf5873b41795D7 0.03
0x60cdd542e08E857c364C39d67217309f126343EE 0.06
0x9B6f4E978bf05754aF257C285Fa9EEE8A10F8C16 0.01
0x9f3fE43a02977914B47cD352579528Cdd66006c1 0.01
0xf10DDa989AAbf1A4946eBE3d1dcdC8f20E753475 0.09
0x3BbB25DD11486011A01faFdeD4ce22fb4DFcd856 0.04
0x18DBaF4C5337105AA8f7191e69666Ca4e616ff70 0.04
0xba171ED2C99fe3e9728daf45eF130435Ed9e5a69 0.01
0x448CE6E0e320f1238828f4Aaaf9B970107B6e130 0.02
0x2C1F7a0E390F2D2520AB3790006176Bc08236293 0.04
0x7A4c27832DA08717975a179E4ABdbF1659DcdA9F 0.01
0x49be5b5165aa2D0feAee55084974c74d58af1043 0.05
0x95a622D2A2E927740898a12C872AE000AAdb8519 0.04
0xBA5408e5882f7dC7f4A7E748FEE2b71cA8be61E8 0.05
0x785f7dbF3598E08A270325c35641e01f2A6b4d61 0.08
0x31C51E3dBE0A99Ed21af8A4F1932e42Ad84e4Cc4 0.07
0x4d46db10664631BF311a61D02A2A283a3b7153Ff 0.05
0xE4f99211D3b39CaBA48Cd02935b4c38829c6cFA6 0.03
0xfE69C3Da1b1e0592B041Edd6D137D81C7fe390c7 0.01
0x0168A91D108E280a89AE38284c4aB664843094f2 0.01
0x1f577c8dE8F23150a7B6B1c82F1019F0D8b59D37 0.06
0x3A439174fc6E3f9Cb91503BAbD200E231ce54098 0.02
0x73f93df16ef92386a5d13ec364ef01c94ed8738a 0.01
0xe4f423ee5fD4C8012D8309501258E7791cD1bE05 0.04
0x288C47E358957828ffcc3a050A09EEE8a058F999 0.06
0x772bC63435dc90417C3DA12ac1B30E7d8A22CB61 0.06
0x9Bd5d84d41cB1D95CC2213F4cB2BDB3764d8bf92 0.04
0x0bdc3F2683dC56a7cb2a49bBf26AB4c3fe2dd7Ec 0.08
0xc463e6845cCad0a9C9e3560E869975F6A90B9aA6 0.02
0xcbae8e05771F87b5460f6464a297D99115EcebcB 0.08
0x971440536FB9176BB46958E7FCa1dF153d91BB84 0.05
0x79Eb0F9bE1FbD779847f5DCF943440eB40a06777 0.04
0xf889dd646542Ed810FcB5BD4d74c5ae3297d629A 0.04
0x8ab744FFe6933139B5A6802035f130a9EA28e345 0.01
0x347072Fcd71A9e251d18a292d9bbc8bC3149cD8A 0.03
0x17e071770bF16D40b3D065ea97d665807c376165 0.09
0x39d8b56D0f9b1B5b34C21a5b8A2344bB3AcEEF45 0.05
0x6d615d7f947FF4E66eacE7ff8cb069470BD08D36 0.09
0xB66c68B8945812E6ff3Cd3495d349ef41310223f 0.08
0xe2a1b19fFe04E156dc027821021D72A685A13a8F 0.03
0x621512B25A9089b2C5993b85a8ae0bdF386C23db 0.07
0x700fD3A779fc8552DDBc60742b2455EAacB7ea7B 0.07
0x30f3951EE92d084D0373c060CE82dD13B58A5D73 0.09
0x61Abd70249ab1626C4500B4CD2156D1f1A0406fA 0.05
0xDf6E3F2ac2e37794e7B60e7d81F9Bc3564fCCD14 0.09
0xCB13fC0Cd3557094397EA41C5e481eb0C1C0d14b 0.05
0x390Bfe0D4ca2e1Ca81D793A5991fff277Fb1a414 0.06
0xC3F05784BCA2c5154c34df4154A4fEbE52Fd116a 0.08
0x986926E68c8FB85857624C7aa4DB306e39D306E9 0.06
0x90FF0C7B00212e75D3bA123B84e99D92715ce69b 0.07
0x41F4b5dB5f389Ab13F51ff8a36Cb8c8c3Af9bD81 0.07
0xA1039209780060D2871d7F36Da279C79581DE287 0.07
0x07D558A361be8d54b9Fea475907Ae53C14b99D83 0.02
0x0C8cd487827b52f65C4E71cAcB727C6B4f05295b 0.05
0xA31deb56b9d1AA240486E5EC5A0d8F1C6DF5e70d 0.02
0x36A4b808F97204Dd4BFE154A48d054823a449946 0.07
0xDfAE8B940186f12BE4F19a0Cc75bcf666A4238AA 0.05
0x63b9FFB7eCc5eEdD0649006D09e62e4c83cE8D90 0.03
0xc49Db13EA0843d68e5fb10Dec983255A20E8d451 0.03
0xF523119cdA01d2A5561C689968EC5A219096158a 0.06
0x80ca10f1Bb49cABd35AA82C609d2E6f292917a86 0.07
0x5b2c819DA697dbAF304B133304F1995f50f701C8 0.05
0x2161be0d146F1006fE753Da2Bd41cd51F9aF3eF5 0.09
0x0Bb678dC969D5478ba6E7C2524D6431474434229 0.05
0x42d5344E52C60E0E4CC69D88F0574e9668D7C4BD 0.09
0x39F726F4faF76750FE1cB6CfE032975C241c06Cf 0.01
0x996fe81BD556435B8763470f96b6de4b212F078B 0.05
0x2E57F0440926d33DD6982D6956fe573e229FaEaA 0.03
0xDCc1F984c6aA99608103b6cf54ee5615849Fb383 0.06
0xFc1D4Ea447e99992BE6cD28885ebC70Bec3465A8 0.01
0xF0560779260eCC2641850008b4444A3d8A02183C 0.06
0xB58dcE8E58B4Fec0F9E39d8141Caf1e6AE36B43E 0.08
0xaF07FdB299711Fe7E77c55c810012c5517157215 0.07
0x32a9df105776034cc26a4c2abb09c407200c8eb2 0.07
0x24c8E7F3b14E6D20E2D35AdC3804521ADB6604E4 0.07
0x7b4bB75B2F8d058a6A2456341ebeAa29c9B4f9d7 0.04
0x343b951052B92a175b8DDCD4Cf37E67782708d4a 0.09
0x5b3a13ca058bB859ee17904FF01f649BC64C574d 0.07
0x5674CBd0442ADC0C8ACF9672682D0553FD42402e 0.01
0x05f9C9Eb1Ca973E67c2367c279E7d624692fe805 0.01
0x4731116E60b24cA5D2748c78674A35634Cb5D4d1 0.09
0x514aF4cab7CB26FfbfB059467e1BAE0a79CB4967 0.05
0x34D7D73a6e34eF51c7dFc62F42b8A3aC70cC851C 0.09
0xd41fB4c98c8ABb2B3d9aE2FfB2A1354b1594EB8C 0.08
0x283A58aDe061aB8B949283c07C49fcC96593c227 0.09
